ID	Record Type	Order	Family	Subfamily	Insect Species	Symbiont Phylum	Symbiont Order	Symbiont Genus	Symbiont Rank	Symbiont Taxon	Symbiont Name	Classification	Localization	Function	Transmission mode	Symbiont Seq	Reference	doi	note
321	Symbiont	Coleoptera	Chrysomelidae	Cassidinae	Chelymorpha  alternans	Pseudomonadota	Enterobacterales	Candidatus Stammera	Genus	Candidatus Stammera	Stammera	Bacteria	Unknown	decoupled in adult beetles to match the nutritional and reproductive requirements of its host.	Vertical	https://figshare.com/s/ae23eaac5c6703c75912.	Extracellular symbiont colonizes insect during embryo development	doi:10.1093/ismeco/ycae005	None
322	Symbiont	Hemiptera	Eriococcidae	None	Acanthococcus aceris	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Intracellular	providing host insects with almost all essential amino acids and several B vitamins	Unknown	PRJNA981321	Nutrient supplementation by genome-eroded Burkholderia symbionts of scale insects	10.1038/s41396-023-01528-4	None
323	Symbiont	Hemiptera	Eriococcidae	None	Gossyparia spuria	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Intracellular	providing host insects with almost all essential amino acids and several B vitamins	Unknown	PRJNA981321	Nutrient supplementation by genome-eroded Burkholderia symbionts of scale insects	10.1038/s41396-023-01528-4	None
324	Symbiont	Lepidoptera	Crambidae	Crambinae	Diatraea saccharalis	Ascomycota	Hypocreales	Fusarium	Species	Fusarium verticillioides	Fusarium verticillioides	Fungi	Unknown	manipulates both the host plant and insect herbivore across life cycle to promote its infection and dissemination	Vertical	None	Fungal phytopathogen modulates plant and insect responses to promote its dissemination	10.1038/s41396-021-01010-z	None
325	Metagenome	Hemiptera	Pyrrhocoridae	None	Pyrrhocoridae	Actinomycetota	Coriobacteriales	None	Family	Coriobacteriaceae	Coriobacteriaceae	Bacteria	Unknown	Unknown	Unknown	SRP050243	Evolutionary transition in symbiotic syndromes enabled diversification of phytophagous insects on an imbalanced diet	10.1038/ismej.2015.75	None
326	Metagenome	Hemiptera	Pyrrhocoridae	None	Pyrrhocoridae	Actinomycetota	Eggerthellales	Gordonibacter	Genus	Gordonibacter	Gordonibacter	Bacteria	Unknown	Unknown	Unknown	SRP050244	Evolutionary transition in symbiotic syndromes enabled diversification of phytophagous insects on an imbalanced diet	10.1038/ismej.2015.75	None
327	Metagenome	Hemiptera	Pyrrhocoridae	None	Pyrrhocoridae	Bacillota	Eubacteriales	Clostridium	Genus	Clostridium	Clostridium	Bacteria	Unknown	Unknown	Unknown	SRP050245	Evolutionary transition in symbiotic syndromes enabled diversification of phytophagous insects on an imbalanced diet	10.1038/ismej.2015.75	None
328	Metagenome	Hemiptera	Pyrrhocoridae	None	Pyrrhocoridae	Pseudomonadota	Enterobacterales	Klebsiella	Genus	Klebsiella	Klebsiella	Bacteria	Unknown	Unknown	Unknown	SRP050246	Evolutionary transition in symbiotic syndromes enabled diversification of phytophagous insects on an imbalanced diet	10.1038/ismej.2015.75	None
329	Symbiont	Hymenoptera	Formicidae	Pseudomyrmecinae	Apis mellifera	Pseudomonadota	Hyphomicrobiales	Bartonella	Species	Bartonella apis	Bartonella apis	Bacteria	Unknown	a gut symbiont of insects and that the adaptation to blood-feeding insects facilitated colonization of the mammalian bloodstream	Unknown	None	Genomic changes associated with the evolutionary transition of an insect gut symbiont into a blood-borne pathogen	10.1038/ismej.2016.201	None
330	Symbiont	Coleoptera	Curculionidae	Scolytinae	Ips typographus	Ascomycota	Microascales	Endoconidiophora	Species	Endoconidiophora polonica	Endoconidiophora polonica	Fungi	Unknown	volatile compounds produced by Fungi may act as recognition signals for bark beetles to maintain specific microbial communities that might have impact on their fitness	Unknown	None	Volatile organic compounds influence the interaction of the Eurasian spruce bark beetle (Ips typographus) with its fungal symbionts	10.1038/s41396-019-0390-3	None
331	Symbiont	Coleoptera	Curculionidae	Scolytinae	Ips typographus	Ascomycota	Ophiostomatales	Grosmannia	Species	Grosmannia penicillata	Grosmannia penicillata	Fungi	Unknown	volatile compounds produced by Fungi may act as recognition signals for bark beetles to maintain specific microbial communities that might have impact on their fitness	Unknown	None	Volatile organic compounds influence the interaction of the Eurasian spruce bark beetle (Ips typographus) with its fungal symbionts	10.1038/s41396-019-0390-3	None
332	Symbiont	Coleoptera	Curculionidae	Scolytinae	Ips typographus	Ascomycota	Ophiostomatales	Grosmannia	Species	Grosmannia europhioides	Grosmannia europhioides	Fungi	Unknown	volatile compounds produced by Fungi may act as recognition signals for bark beetles to maintain specific microbial communities that might have impact on their fitness	Unknown	None	Volatile organic compounds influence the interaction of the Eurasian spruce bark beetle (Ips typographus) with its fungal symbionts	10.1038/s41396-019-0390-3	None
333	Symbiont	Coleoptera	Curculionidae	Scolytinae	Ips typographus	Ascomycota	Ophiostomatales	Ophiostoma	Species	Ophiostoma bicolor	Ophiostoma bicolor	Fungi	Unknown	volatile compounds produced by Fungi may act as recognition signals for bark beetles to maintain specific microbial communities that might have impact on their fitness	Unknown	None	Volatile organic compounds influence the interaction of the Eurasian spruce bark beetle (Ips typographus) with its fungal symbionts	10.1038/s41396-019-0390-3	None
334	Symbiont	Coleoptera	Curculionidae	Scolytinae	Ips typographus	Ascomycota	Ophiostomatales	Ophiostoma	Species	Ophiostoma piceae	Ophiostoma piceae	Fungi	Unknown	volatile compounds produced by Fungi may act as recognition signals for bark beetles to maintain specific microbial communities that might have impact on their fitness	Unknown	None	Volatile organic compounds influence the interaction of the Eurasian spruce bark beetle (Ips typographus) with its fungal symbionts	10.1038/s41396-019-0390-3	None
335	Symbiont	Hemiptera	Aleyrodidae	Aleyrodinae	Riptortus pedestris	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia symbiont RPE75 purL mutant	Bacteria	Unknown	The host insects infected with these mutants exhibited significantly smaller body size than the host insects infected with the wildtype strain of the Burkholderia symbiont, which is likely due to the lower infection density of the symbiont mutants in the host midgut compared with the wildtype strain	Unknown	AB817045	Purine biosynthesis-deficient Burkholderia mutants are incapable of symbiotic accommodation in the stinkbug	10.1038/ismej.2013.168	None
336	Symbiont	Hemiptera	Aleyrodidae	Aleyrodinae	Riptortus pedestris	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia symbiont RPE75 purM mutant	Bacteria	Unknown	The host insects infected with these mutants exhibited significantly smaller body size than the host insects infected with the wildtype strain of the Burkholderia symbiont, which is likely due to the lower infection density of the symbiont mutants in the host midgut compared with the wildtype strain	Unknown	AB817044	Purine biosynthesis-deficient Burkholderia mutants are incapable of symbiotic accommodation in the stinkbug	10.1038/ismej.2013.168	None
337	Amplicon	Coleoptera	Curculionidae	Scolytinae	Dendroctonus valens	Ascomycota	Ophiostomatales	Leptographium	Species	Leptographium procerum	Leptographium procerum CMW25626	Fungi	Unknown	consumption of one common carbon source d-glucose over another carbohydrate d-pinitol in pine phloem tissues by the fungus inhibit D. valens larval weight increase	Unknown	None	Bacterial volatile ammonia regulates the consumption sequence of d-pinitol and d-glucose in a fungus associated with an invasive bark beetle	10.1038/ismej.2017.131	None
338	Amplicon	Coleoptera	Curculionidae	Scolytinae	Dendroctonus valens	Pseudomonadota	Enterobacterales	Rahnella	Species	Rahnella aquatilis	Rahnella aquatilis B301	Bacteria	Unknown	volatiles from predominant bacteria regulate the consumption sequence of carbon sources d-pinitol and d-glucose in the fungal symbiont Leptographium procerum, and appear to alleviate the antagonistic effect from the fungus against RTB larvae	Unknown	KR106621	Bacterial volatile ammonia regulates the consumption sequence of d-pinitol and d-glucose in a fungus associated with an invasive bark beetle	10.1038/ismej.2017.131	None
339	Amplicon	Coleoptera	Curculionidae	Scolytinae	Dendroctonus valens	Pseudomonadota	Enterobacterales	Serratia	Species	Serratia liquefaciens	Serratia liquefaciens B310	Bacteria	Unknown	volatiles from predominant bacteria regulate the consumption sequence of carbon sources d-pinitol and d-glucose in the fungal symbiont Leptographium procerum, and appear to alleviate the antagonistic effect from the fungus against RTB larvae	Unknown	KR106612	Bacterial volatile ammonia regulates the consumption sequence of d-pinitol and d-glucose in a fungus associated with an invasive bark beetle	10.1038/ismej.2017.131	None
340	Amplicon	Coleoptera	Curculionidae	Scolytinae	Dendroctonus valens	Pseudomonadota	Pseudomonadales	Pseudomonas	Genus	Pseudomonas	Pseudomonas sp. 7 B321	Bacteria	Unknown	volatiles from predominant bacteria regulate the consumption sequence of carbon sources d-pinitol and d-glucose in the fungal symbiont Leptographium procerum, and appear to alleviate the antagonistic effect from the fungus against RTB larvae	Unknown	KR106607	Bacterial volatile ammonia regulates the consumption sequence of d-pinitol and d-glucose in a fungus associated with an invasive bark beetle	10.1038/ismej.2017.131	None
341	Symbiont	Coleoptera	Attelabidae	Attelabinae	Euops chinensis	Ascomycota	Eurotiales	Penicillium	Species	Penicillium herquei	Penicillium herquei	Fungi	Unknown	serve to inhibit microbial ‘weeds’ and pests, thus protecting the fungal garden against potential infection	Unknown	KC203056	Farming of a defensive fungal mutualist by an attelabid weevil	10.1038/ismej.2014.263	None
342	Symbiont	Coleoptera	Bostrichidae	Lyctinae	Lagria villosa	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Unknown	removal of the community significantly impairs the survival probability of young larvae when exposed to different pathogenic Fungi	Unknown	PRJNA790999	Bacterial ectosymbionts in cuticular organs chemically protect a beetle during molting stages	10.1038/s41396-022-01311-x	None
343	Symbiont	Hemiptera	Pseudococcidae	None	Phenacoccus solenopsis	Pseudomonadota	None	Candidatus Tremblaya	Species	Tremblaya phenacola	Tremblaya phenacola	Bacteria	Unknown	T. phenacola PSOL contributed to high fecundity in P. solenopsis	Unknown	PRJNA550279	Endosymbiont Tremblaya phenacola influences the reproduction of cotton mealybugs by regulating the mechanistic target of rapamycin pathway	10.1093/ismejo/wrae052.	None
344	Metagenome	None	None	None	soft-winged flower beetles	Pseudomonadota	Enterobacterales	Candidatus Dasytiphilus	Species	Candidatus Dasytiphilus stammeri	Candidatus Dasytiphilus stammeri	Bacteria	Unknown	contribution to their hosts is the provisioning of tyrosine for cuticle sclerotization and melanization.	Unknown	PRJNA1068458	Evolutionary history of tyrosine-supplementing endosymbionts in pollen-feeding beetles.	10.1093/ismejo/wrae080	None
345	Metagenome	Hemiptera	Aphididae	Lachninae	Cinara cuneomaculata	Pseudomonadota	Enterobacterales	Buchnera	Species	Buchnera aphidicola	Buchnera aphidicola	Bacteria	Unknown	Unknown	Unknown	None	Serial horizontal transfer of vitamin-biosynthetic genes enables the establishment of new nutritional symbionts in aphids’ di-symbiotic systems.	10.1038/s41396-019-0533-6	None
346	Amplicon	Diptera	Nycteribiidae	Nycteribiinae	Penicillidia jenynsii	None	None	None	Species	Australiococcus greville	Australiococcus greville	Bacteria	Unknown	Unknown	Unknown	AY264673	Reductive genome evolution, host–symbiont co-speciation and uterine transmission of endosymbiotic bacteria in bat flies	10.1038/ismej.2011.125	None
347	Amplicon	Diptera	Nycteribiidae	Nycteribiinae	Penicillidia monoceros	Pseudomonadota	Enterobacterales	Arsenophonus	Genus	Arsenophonus	Arsenophonus	Bacteria	Unknown	Unknown	Unknown	FJ265817	Reductive genome evolution, host–symbiont co-speciation and uterine transmission of endosymbiotic bacteria in bat flies	10.1038/ismej.2011.126	None
348	Amplicon	Hemiptera	Psyllidae	Diaphorininae	Diaphorina citri	Pseudomonadota	Enterobacterales	Arsenophonus	Genus	Arsenophonus	Arsenophonus	Bacteria	Unknown	Unknown	Unknown	AB038366	Reductive genome evolution, host–symbiont co-speciation and uterine transmission of endosymbiotic bacteria in bat flies	10.1038/ismej.2011.127	None
349	Amplicon	Diptera	Nycteribiidae	Nycteribiinae	Nycteribia kolenatii	Pseudomonadota	Enterobacterales	Arsenophonus	Genus	Arsenophonus	Arsenophonus	Bacteria	Unknown	Unknown	Unknown	FJ265804	Reductive genome evolution, host–symbiont co-speciation and uterine transmission of endosymbiotic bacteria in bat flies	10.1038/ismej.2011.128	None
350	Amplicon	Diptera	Hippoboscidae	Ornithomyinae	Pseudolynchia canariensis	Pseudomonadota	Rickettsiales	Wolbachia	Genus	Wolbachia	Wolbachia	Bacteria	Unknown	Unknown	Unknown	DQ115537	Reductive genome evolution, host–symbiont co-speciation and uterine transmission of endosymbiotic bacteria in bat flies	10.1038/ismej.2011.129	None
351	Symbiont	Hemiptera	Aleyrodidae	Aleyrodinae	Riptortus pedestris	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia  insecticola strain RPE75	Bacteria	Unknown	fed with specific nutrients and also recycles host metabolic wastes in the insect gut, and in return, the bacterial symbiont provides the host with essential nutrients limited in the insect food, contributing to the rapid growth and enhanced reproduction of the bean bug host.	Unknown	None	Comparative cytology, physiology and transcriptomics of Burkholderia insecticola in symbiosis with the bean bug Riptortus pedestris and in culture	10.1038/s41396-019-0361-8	None
352	Symbiont	Coleoptera	Bostrichidae	None	Bostrichidae	Bacteroidota	Flavobacteriales	Candidatus Shikimatogenerans	Species	Shikimatogenerans bostrichidophilus	Shikimatogenerans bostrichidophilus	Bacteria	Unknown	encodes the shikimate pathway to produce tyrosine precursors in its severely reduced genome, likely supplementing the beetles’ cuticle biosynthesis, sclerotisation, and melanisation.	Unknown	None	Cuticle supplementation and nitrogen recycling by a dual bacterial symbiosis in a family of xylophagous beetles	10.1038/s41396-023-01415-y	None
353	Symbiont	Coleoptera	Bostrichidae	None	Bostrichidae	Bacteroidota	None	Candidatus Bostrichicola	Species	Bostrichicola ureolyticus	Bostrichicola ureolyticus	Bacteria	Unknown	complement the function of Shikimatogenerans by recycling urea and provisioning the essential amino acid lysine, thereby providing additional benefits on nitrogen-poor diets	Unknown	None	Cuticle supplementation and nitrogen recycling by a dual bacterial symbiosis in a family of xylophagous beetles	10.1038/s41396-023-01416-y	None
354	Amplicon	Hemiptera	Aleyrodidae	Aleyrodinae	Bemisia tabaci	Pseudomonadota	Enterobacterales	Hamiltonella	Genus	Hamiltonella	Hamiltonella	Bacteria	Intracellular	Unknown	Unknown	None	Effects of Hamiltonella elimination by antibiotic treatment on whitefly biotin gene expression and biotin levels	10.1038/s41396-020-0704-5	None
355	Symbiont	Hemiptera	Aleyrodidae	Aleyrodinae	Riptortus pedestris	Pseudomonadota	Burkholderiales	Caballeronia	Species	Burkholderia insecticola	Burkholderia insecticola	Bacteria	Unknown	triggers midgut closure in the bean bug Riptortus pedestris to prevent secondary bacterial infections of midgut crypts	Unknown	None	Burkholderia insecticola triggers midgut closure in the bean bug Riptortus pedestris to prevent secondary bacterial infections of midgut crypts	10.1038/s41396-020-0633-3	None
356	Symbiont	Hemiptera	Aleyrodidae	Aleyrodinae	Laodelphax striatellus	Pseudomonadota	Rickettsiales	Wolbachia	Genus	Wolbachia	Wolbachia	Bacteria	Intracellular	supplement biotin and riboflavin to enhance reproduction in planthoppers	Vertical	MUIX00000000	Wolbachia supplement biotin and riboflavin to enhance reproduction in planthoppers	10.1038/s41396-019-0559-9	None
357	Symbiont	Hemiptera	Aleyrodidae	Aleyrodinae	Nilaparvata lugens	Pseudomonadota	Rickettsiales	Wolbachia	Genus	Wolbachia	Wolbachia	Bacteria	Intracellular	supplement biotin and riboflavin to enhance reproduction in planthoppers	Vertical	MUIY00000000	Wolbachia supplement biotin and riboflavin to enhance reproduction in planthoppers	10.1038/s41396-019-0559-9	None
358	Symbiont	Diptera	Tephritidae	Dacinae	Bactrocera dorsalis	Bacillota	Lactobacillales	Enterococcus	Species	Enterococcus casseliflavus	Enterococcus casseliflavus	Bacteria	Unknown	increase the resistance of B. dorsalis to β-cypermethrin by regulating cytochrome P450 (P450) enzymes and α-glutathione S-transferase (GST) activities	Unknown	PRJNA1027602 and PRJNA1027561.	Lactic acid bacteria modulate the CncC pathway to enhance resistance to β-cypermethrin in the oriental fruit fly	10.1093/ismejo/wrae058.	None
