ID	Run	Assay Type	BioSample	Bytes	Center Name	Instrument	LibraryLayout	LibrarySelection	Platform	BioProject	geo_loc_name_country	geo_loc_name_country_continent	Collection_Date	geo_loc_name	BioSampleModel	lat_lon	Host	Host Order	Host Family	Isolation	Description	Doi
433	SRR24019327	WGS	SAMN33837849	2074311853	EVANDRO CHAGAS INSTITUTE	NextSeq 500	PAIRED	unspecified	ILLUMINA	PRJNA947063	Brazil	South America	2021-10-19	Brazil: Maranhao	Invertebrate		Culex	Diptera	Culicidae	None	None	None
434	SRR3736771	WGS	SAMN05294122	408670702	UNIVERSITY OF LIVERPOOL	Illumina MiSeq	PAIRED	RANDOM	ILLUMINA	PRJNA326914	Greece	Europe	2015-12	Greece:Crete	Metagenome or environmental	35.35 N 24.45 E	Bactrocera oleae	Diptera	Tephritidae	None	None	None
435	SRR3736772	WGS	SAMN05294122	978657	UNIVERSITY OF LIVERPOOL	Illumina MiSeq	PAIRED	RANDOM	ILLUMINA	PRJNA326914	Greece	Europe	2015-12	Greece:Crete	Metagenome or environmental	35.35 N 24.45 E	Bactrocera oleae	Diptera	Tephritidae	None	None	None
436	SRR3736773	WGS	SAMN05294122	741489	UNIVERSITY OF LIVERPOOL	Illumina MiSeq	PAIRED	RANDOM	ILLUMINA	PRJNA326914	Greece	Europe	2015-12	Greece:Crete	Metagenome or environmental	35.35 N 24.45 E	Bactrocera oleae	Diptera	Tephritidae	None	None	None
437	SRR3736774	WGS	SAMN05294122	2456763	UNIVERSITY OF LIVERPOOL	Illumina MiSeq	PAIRED	RANDOM	ILLUMINA	PRJNA326914	Greece	Europe	2015-12	Greece:Crete	Metagenome or environmental	35.35 N 24.45 E	Bactrocera oleae	Diptera	Tephritidae	None	None	None
438	SRR3736775	WGS	SAMN05294122	243778818	UNIVERSITY OF LIVERPOOL	Illumina MiSeq	PAIRED	RANDOM	ILLUMINA	PRJNA326914	Greece	Europe	2015-12	Greece:Crete	Metagenome or environmental	35.35 N 24.45 E	Bactrocera oleae	Diptera	Tephritidae	None	None	None
439	SRR3736776	WGS	SAMN05294122	335003015	UNIVERSITY OF LIVERPOOL	Illumina MiSeq	PAIRED	RANDOM	ILLUMINA	PRJNA326914	Greece	Europe	2015-12	Greece:Crete	Metagenome or environmental	35.35 N 24.45 E	Bactrocera oleae	Diptera	Tephritidae	None	None	None
440	SRR3736777	WGS	SAMN05294122	442340163	UNIVERSITY OF LIVERPOOL	Illumina MiSeq	PAIRED	RANDOM	ILLUMINA	PRJNA326914	Greece	Europe	2015-12	Greece:Crete	Metagenome or environmental	35.35 N 24.45 E	Bactrocera oleae	Diptera	Tephritidae	None	None	None
441	SRR3736778	WGS	SAMN05294122	300923762	UNIVERSITY OF LIVERPOOL	Illumina MiSeq	PAIRED	RANDOM	ILLUMINA	PRJNA326914	Greece	Europe	2015-12	Greece:Crete	Metagenome or environmental	35.35 N 24.45 E	Bactrocera oleae	Diptera	Tephritidae	None	None	None
442	SRR27609030	WGS	SAMN39482719	4081892970	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	SINGLE	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-03-20	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
443	SRR27609031	WGS	SAMN39482718	10188793428	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-01-20	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
444	SRR27609032	WGS	SAMN39482717	9564681408	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2020-11-19	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
445	SRR27609033	WGS	SAMN39482716	10674590884	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-03-19	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
446	SRR27609034	WGS	SAMN39482715	8115749563	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-03-16	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
447	SRR27609035	WGS	SAMN39482758	122022516	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
448	SRR27609036	WGS	SAMN39482757	89981855	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
449	SRR27609037	WGS	SAMN39482756	370814302	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
450	SRR27609038	WGS	SAMN39482755	65339346	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
451	SRR27609039	WGS	SAMN39482754	80969101	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
452	SRR27609040	WGS	SAMN39482753	78861069	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
453	SRR27609041	WGS	SAMN39482752	113224060	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
454	SRR27609042	WGS	SAMN39482751	108443206	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
455	SRR27609043	WGS	SAMN39482750	67151734	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
456	SRR27609044	WGS	SAMN39482714	6174432484	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	SINGLE	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-03-16	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
457	SRR27609045	WGS	SAMN39482749	125897818	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
458	SRR27609046	WGS	SAMN39482748	54558891	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
459	SRR27609047	WGS	SAMN39482747	52252048	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
460	SRR27609048	WGS	SAMN39482746	226625896	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
461	SRR27609049	WGS	SAMN39482745	57946994	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
462	SRR27609050	WGS	SAMN39482744	53751013	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
463	SRR27609051	WGS	SAMN39482743	73529344	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
464	SRR27609052	WGS	SAMN39482742	82699252	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
465	SRR27609053	WGS	SAMN39482741	61702998	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
466	SRR27609054	WGS	SAMN39482740	56148751	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
467	SRR27609055	WGS	SAMN39482713	8267995449	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-03-16	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
468	SRR27609056	WGS	SAMN39482739	84261352	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
469	SRR27609057	WGS	SAMN39482738	59529679	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
470	SRR27609058	WGS	SAMN39482737	83651115	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
471	SRR27609059	WGS	SAMN39482736	63139870	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
472	SRR27609060	WGS	SAMN39482735	82249790	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
473	SRR27609061	WGS	SAMN39482734	84570615	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
474	SRR27609062	WGS	SAMN39482733	12934575611	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
475	SRR27609063	WGS	SAMN39482732	8221886122	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-07-27	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
476	SRR27609064	WGS	SAMN39482731	10453098610	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-03-23	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
477	SRR27609065	WGS	SAMN39482730	10643830245	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-07-25	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
478	SRR27609066	WGS	SAMN39482712	8615910431	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-08-13	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
479	SRR27609067	WGS	SAMN39482729	9314982108	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-05-21	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
480	SRR27609068	WGS	SAMN39482728	10303047591	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-07-19	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
481	SRR27609069	WGS	SAMN39482727	12511417087	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-07-19	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
482	SRR27609070	WGS	SAMN39482726	9808999021	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-03-15	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
483	SRR27609071	WGS	SAMN39482725	8744572381	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-07-17	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
484	SRR27609072	WGS	SAMN39482724	8091327643	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-03-13	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
485	SRR27609073	WGS	SAMN39482723	4205223565	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	SINGLE	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-07-16	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
486	SRR27609074	WGS	SAMN39482722	9423804961	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-07-16	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
487	SRR27609075	WGS	SAMN39482721	10565844491	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-03-22	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
488	SRR27609076	WGS	SAMN39482720	9824398191	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-01-20	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
489	SRR27609077	WGS	SAMN39482711	8511408723	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-08-12	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
490	SRR27609078	WGS	SAMN39482710	5117555493	UNIVERSITY OF OTTAWA	Illumina NovaSeq 6000	SINGLE	RANDOM	ILLUMINA	PRJNA1066198	Canada	North America	2021-06-10	Canada: Ottawa	Metagenome or environmental	45.42141677 N 75.68148579 W	Bombus impatiens	Hymenoptera	Apidae	gut	None	None
491	SRR28089899	WGS	SAMN31614811	4636567990	ANHUI AGRICULTURAL UNIVERSITY	HiSeq X Ten	PAIRED	RANDOM	ILLUMINA	PRJNA720281	China	Asia	2021-07-22	China: Xuancheng	Metagenome or environmental	30.98 N 119.14 E	Matsumurasca onukii	Hemiptera	Cicadellidae	tea plantation	None	None
492	SRR28089900	WGS	SAMN31614811	4629723170	ANHUI AGRICULTURAL UNIVERSITY	HiSeq X Ten	PAIRED	RANDOM	ILLUMINA	PRJNA720281	China	Asia	2021-07-22	China: Xuancheng	Metagenome or environmental	30.98 N 119.14 E	Matsumurasca onukii	Hemiptera	Cicadellidae	tea plantation	None	None
493	SRR28089901	WGS	SAMN31614811	4577437098	ANHUI AGRICULTURAL UNIVERSITY	HiSeq X Ten	PAIRED	RANDOM	ILLUMINA	PRJNA720281	China	Asia	2021-07-22	China: Xuancheng	Metagenome or environmental	30.98 N 119.14 E	Matsumurasca onukii	Hemiptera	Cicadellidae	tea plantation	None	None
494	SRR26926462	WGS	SAMN37523170	2037062292	JIANGSU ACADEMY OF AGRICULTURAL SCIENCES	Illumina NovaSeq 6000	SINGLE	RANDOM	ILLUMINA	PRJNA1043846	China	Asia	2021-10-09	China: Nanjing	Metagenome or environmental	32.04 N 118.88 E	Clanis bilineata	Lepidoptera	Sphingidae	edible insects	None	None
495	SRR26926463	WGS	SAMN37523169	2385940975	JIANGSU ACADEMY OF AGRICULTURAL SCIENCES	Illumina NovaSeq 6000	SINGLE	RANDOM	ILLUMINA	PRJNA1043846	China	Asia	2021-10-08	China: Nanjing	Metagenome or environmental	32.04 N 118.88 E	Clanis bilineata	Lepidoptera	Sphingidae	edible insects	None	None
496	SRR26926464	WGS	SAMN37523168	2138412837	JIANGSU ACADEMY OF AGRICULTURAL SCIENCES	Illumina NovaSeq 6000	SINGLE	RANDOM	ILLUMINA	PRJNA1043846	China	Asia	2021-10-07	China: Nanjing	Metagenome or environmental	32.04 N 118.88 E	Clanis bilineata	Lepidoptera	Sphingidae	edible insects	None	None
497	SRR26926465	WGS	SAMN37523167	2217720607	JIANGSU ACADEMY OF AGRICULTURAL SCIENCES	Illumina NovaSeq 6000	SINGLE	RANDOM	ILLUMINA	PRJNA1043846	China	Asia	2021-10-06	China: Nanjing	Metagenome or environmental	32.04 N 118.88 E	Clanis bilineata	Lepidoptera	Sphingidae	edible insects	None	None
498	SRR26926466	WGS	SAMN37523166	2007769123	JIANGSU ACADEMY OF AGRICULTURAL SCIENCES	Illumina NovaSeq 6000	SINGLE	RANDOM	ILLUMINA	PRJNA1043846	China	Asia	2021-10-05	China: Nanjing	Metagenome or environmental	32.04 N 118.88 E	Clanis bilineata	Lepidoptera	Sphingidae	edible insects	None	None
499	SRR26926467	WGS	SAMN37523165	1995654263	JIANGSU ACADEMY OF AGRICULTURAL SCIENCES	Illumina NovaSeq 6000	SINGLE	RANDOM	ILLUMINA	PRJNA1043846	China	Asia	2021-10-04	China: Nanjing	Metagenome or environmental	32.04 N 118.88 E	Clanis bilineata	Lepidoptera	Sphingidae	edible insects	None	None
500	SRR26926468	WGS	SAMN37523164	2431801759	JIANGSU ACADEMY OF AGRICULTURAL SCIENCES	Illumina NovaSeq 6000	SINGLE	RANDOM	ILLUMINA	PRJNA1043846	China	Asia	2021-10-03	China: Nanjing	Metagenome or environmental	32.04 N 118.88 E	Clanis bilineata	Lepidoptera	Sphingidae	edible insects	None	None
501	SRR26926469	WGS	SAMN37523163	2256662525	JIANGSU ACADEMY OF AGRICULTURAL SCIENCES	Illumina NovaSeq 6000	SINGLE	RANDOM	ILLUMINA	PRJNA1043846	China	Asia	2021-10-02	China: Nanjing	Metagenome or environmental	32.04 N 118.88 E	Clanis bilineata	Lepidoptera	Sphingidae	edible insects	None	None
502	SRR26926470	WGS	SAMN37523162	2211619446	JIANGSU ACADEMY OF AGRICULTURAL SCIENCES	Illumina NovaSeq 6000	SINGLE	RANDOM	ILLUMINA	PRJNA1043846	China	Asia	2021-10-01	China: Nanjing	Metagenome or environmental	32.04 N 118.88 E	Clanis bilineata	Lepidoptera	Sphingidae	edible insects	None	None
503	SRR3480636	WGS	SAMN03944036	1127611231	CCG-UNAM	454 GS FLX+	SINGLE	PCR	LS454	PRJNA291435	Mexico	North America	2011	Mexico: Morelos	Metagenome or environmental	18.990361 N 99.117389 W	Dactylopius coccus	Hemiptera	Dactylopiidae	hemolymph	None	None
504	SRR3499626	WGS	SAMN04977996	1487362	BSRI	Illumina MiSeq	PAIRED	RANDOM	ILLUMINA	PRJNA321195	USA	North America	2016-01-01	USA: Pennsylvania\, Chester Co. PA	Metagenome or environmental	40.38002840 N 76.02538062 W	L. nali	None	None	mushroom farm	None	None
505	SRR3499627	WGS	SAMN04977997	89923630	BSRI	Illumina MiSeq	PAIRED	RANDOM	ILLUMINA	PRJNA321195	USA	North America	2016-01-01	USA: Pennsylvania\, Chester Co. PA	Metagenome or environmental	40.38002840 N 76.02538062 W	M. halterata	Diptera	Phoridae	mushroom farm	None	None
506	SRR3499628	WGS	SAMN04977998	171130661	BSRI	Illumina MiSeq	PAIRED	RANDOM	ILLUMINA	PRJNA321195	USA	North America	2016-01-01	USA: Pennsylvania\, Chester Co. PA	Metagenome or environmental	40.38002840 N 76.02538062 W	Mushroom spawn	None	None	mushroom farm	None	None
507	DRR493891	WGS	SAMD00632235	8560177436	NARO	MinION	SINGLE	RANDOM	OXFORD_NANOPORE	PRJDB16258	Japan	Asia	2022-11-01	Japan:Hokkaido			Drosophila biauraria	Diptera	Drosophilidae	laboratory maintained	None	None
508	DRR493892	WGS	SAMD00632236	8129622330	NARO	MinION	SINGLE	RANDOM	OXFORD_NANOPORE	PRJDB16258	Japan	Asia	2022-11-01	Japan:Hokkaido			Drosophila biauraria	Diptera	Drosophilidae	laboratory maintained	None	None
509	DRR493893	WGS	SAMD00632235	5657553277	NARO	DNBSEQ-G400	PAIRED	RANDOM	DNBSEQ	PRJDB16258	Japan	Asia	2022-11-01	Japan:Hokkaido			Drosophila biauraria	Diptera	Drosophilidae	laboratory maintained	None	None
510	DRR493894	WGS	SAMD00632236	5049470537	NARO	DNBSEQ-G400	PAIRED	RANDOM	DNBSEQ	PRJDB16258	Japan	Asia	2022-11-01	Japan:Hokkaido			Drosophila biauraria	Diptera	Drosophilidae	laboratory maintained	None	None
511	SRR19577180	WGS	SAMN28906394	15115839335	STATE KEY LABORATORY OF PATHOGEN AND BIOSECURITY, BEIJIN	Illumina HiSeq 4000	PAIRED	RANDOM PCR	ILLUMINA	PRJNA846076	China	Asia	2020-06-01	China:Guangzhou	Metagenome or environmental	23.54 N 113.52 E	Aedes albopictus	Diptera	Culicidae	midgut	None	None
512	SRR19543158	WGS	SAMN28864717	263702466	UNIVERSIDAD DEL VALLE	Illumina NovaSeq 6000	PAIRED	size fractionation	ILLUMINA	PRJNA845910	Colombia	South America	2020-11-21	Colombia: Chagres	Metagenome or environmental	3.07 N 76.36 W	Anastrepha obliqua	Diptera	Tephritidae	insect larva tissue	None	None
513	SRR19543159	WGS	SAMN28864716	279326726	UNIVERSIDAD DEL VALLE	Illumina NovaSeq 6000	PAIRED	size fractionation	ILLUMINA	PRJNA845910	Colombia	South America	2020-11-21	Colombia: Chagres	Metagenome or environmental	3.07 N 76.36 W	Anastrepha obliqua	Diptera	Tephritidae	insect larva tissue	None	None
